node_id,i,j,k,lon,lat,level_hPa,T_K,p_Pa,u_ms,v_ms,omega_pas,Phi,q
0,0,0,1,-10.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
0,0,0,2,-10.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
0,0,0,3,-10.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
0,0,0,4,-10.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
0,0,0,5,-10.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
0,0,0,6,-10.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
1,1,0,1,-9.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
1,1,0,2,-9.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
1,1,0,3,-9.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
1,1,0,4,-9.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
1,1,0,5,-9.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
1,1,0,6,-9.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
2,2,0,1,-9.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
2,2,0,2,-9.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
2,2,0,3,-9.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
2,2,0,4,-9.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
2,2,0,5,-9.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
2,2,0,6,-9.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
3,3,0,1,-8.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
3,3,0,2,-8.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
3,3,0,3,-8.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
3,3,0,4,-8.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
3,3,0,5,-8.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
3,3,0,6,-8.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
4,4,0,1,-8.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
4,4,0,2,-8.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
4,4,0,3,-8.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
4,4,0,4,-8.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
4,4,0,5,-8.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
4,4,0,6,-8.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
5,5,0,1,-7.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
5,5,0,2,-7.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
5,5,0,3,-7.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
5,5,0,4,-7.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
5,5,0,5,-7.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
5,5,0,6,-7.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
6,6,0,1,-7.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
6,6,0,2,-7.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
6,6,0,3,-7.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
6,6,0,4,-7.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
6,6,0,5,-7.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
6,6,0,6,-7.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
7,7,0,1,-6.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
7,7,0,2,-6.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
7,7,0,3,-6.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
7,7,0,4,-6.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
7,7,0,5,-6.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
7,7,0,6,-6.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
8,8,0,1,-6.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
8,8,0,2,-6.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
8,8,0,3,-6.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
8,8,0,4,-6.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
8,8,0,5,-6.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
8,8,0,6,-6.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
9,9,0,1,-5.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
9,9,0,2,-5.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
9,9,0,3,-5.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
9,9,0,4,-5.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
9,9,0,5,-5.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
9,9,0,6,-5.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
10,10,0,1,-5.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
10,10,0,2,-5.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
10,10,0,3,-5.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
10,10,0,4,-5.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
10,10,0,5,-5.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
10,10,0,6,-5.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
11,11,0,1,-4.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
11,11,0,2,-4.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
11,11,0,3,-4.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
11,11,0,4,-4.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
11,11,0,5,-4.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
11,11,0,6,-4.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
12,12,0,1,-4.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
12,12,0,2,-4.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
12,12,0,3,-4.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
12,12,0,4,-4.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
12,12,0,5,-4.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
12,12,0,6,-4.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
13,13,0,1,-3.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
13,13,0,2,-3.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
13,13,0,3,-3.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
13,13,0,4,-3.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
13,13,0,5,-3.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
13,13,0,6,-3.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
14,14,0,1,-3.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
14,14,0,2,-3.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
14,14,0,3,-3.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
14,14,0,4,-3.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
14,14,0,5,-3.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
14,14,0,6,-3.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
15,15,0,1,-2.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
15,15,0,2,-2.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
15,15,0,3,-2.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
15,15,0,4,-2.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
15,15,0,5,-2.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
15,15,0,6,-2.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
16,16,0,1,-2.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
16,16,0,2,-2.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
16,16,0,3,-2.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
16,16,0,4,-2.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
16,16,0,5,-2.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
16,16,0,6,-2.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
17,17,0,1,-1.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
17,17,0,2,-1.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
17,17,0,3,-1.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
17,17,0,4,-1.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
17,17,0,5,-1.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
17,17,0,6,-1.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
18,18,0,1,-1.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
18,18,0,2,-1.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
18,18,0,3,-1.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
18,18,0,4,-1.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
18,18,0,5,-1.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
18,18,0,6,-1.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
19,19,0,1,-0.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
19,19,0,2,-0.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
19,19,0,3,-0.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
19,19,0,4,-0.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
19,19,0,5,-0.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
19,19,0,6,-0.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
20,20,0,1,0.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
20,20,0,2,0.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
20,20,0,3,0.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
20,20,0,4,0.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
20,20,0,5,0.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
20,20,0,6,0.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
21,21,0,1,0.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
21,21,0,2,0.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
21,21,0,3,0.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
21,21,0,4,0.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
21,21,0,5,0.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
21,21,0,6,0.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
22,22,0,1,1.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
22,22,0,2,1.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
22,22,0,3,1.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
22,22,0,4,1.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
22,22,0,5,1.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
22,22,0,6,1.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
23,23,0,1,1.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
23,23,0,2,1.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
23,23,0,3,1.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
23,23,0,4,1.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
23,23,0,5,1.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
23,23,0,6,1.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
24,24,0,1,2.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
24,24,0,2,2.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
24,24,0,3,2.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
24,24,0,4,2.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
24,24,0,5,2.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
24,24,0,6,2.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
25,25,0,1,2.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
25,25,0,2,2.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
25,25,0,3,2.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
25,25,0,4,2.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
25,25,0,5,2.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
25,25,0,6,2.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
26,26,0,1,3.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
26,26,0,2,3.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
26,26,0,3,3.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
26,26,0,4,3.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
26,26,0,5,3.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
26,26,0,6,3.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
27,27,0,1,3.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
27,27,0,2,3.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
27,27,0,3,3.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
27,27,0,4,3.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
27,27,0,5,3.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
27,27,0,6,3.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
28,28,0,1,4.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
28,28,0,2,4.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
28,28,0,3,4.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
28,28,0,4,4.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
28,28,0,5,4.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
28,28,0,6,4.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
29,29,0,1,4.5,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
29,29,0,2,4.5,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
29,29,0,3,4.5,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
29,29,0,4,4.5,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
29,29,0,5,4.5,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
29,29,0,6,4.5,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
30,30,0,1,5.0,35.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
30,30,0,2,5.0,35.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
30,30,0,3,5.0,35.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
30,30,0,4,5.0,35.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
30,30,0,5,5.0,35.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
30,30,0,6,5.0,35.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
31,0,1,1,-10.0,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
31,0,1,2,-10.0,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
31,0,1,3,-10.0,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
31,0,1,4,-10.0,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
31,0,1,5,-10.0,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
31,0,1,6,-10.0,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
32,1,1,1,-9.5,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
32,1,1,2,-9.5,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
32,1,1,3,-9.5,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
32,1,1,4,-9.5,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
32,1,1,5,-9.5,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
32,1,1,6,-9.5,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
33,2,1,1,-9.0,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
33,2,1,2,-9.0,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
33,2,1,3,-9.0,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
33,2,1,4,-9.0,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
33,2,1,5,-9.0,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
33,2,1,6,-9.0,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
34,3,1,1,-8.5,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
34,3,1,2,-8.5,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
34,3,1,3,-8.5,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
34,3,1,4,-8.5,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
34,3,1,5,-8.5,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
34,3,1,6,-8.5,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
35,4,1,1,-8.0,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
35,4,1,2,-8.0,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
35,4,1,3,-8.0,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
35,4,1,4,-8.0,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
35,4,1,5,-8.0,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
35,4,1,6,-8.0,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
36,5,1,1,-7.5,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
36,5,1,2,-7.5,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
36,5,1,3,-7.5,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
36,5,1,4,-7.5,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
36,5,1,5,-7.5,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
36,5,1,6,-7.5,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
37,6,1,1,-7.0,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
37,6,1,2,-7.0,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
37,6,1,3,-7.0,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
37,6,1,4,-7.0,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
37,6,1,5,-7.0,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
37,6,1,6,-7.0,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
38,7,1,1,-6.5,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
38,7,1,2,-6.5,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
38,7,1,3,-6.5,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
38,7,1,4,-6.5,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
38,7,1,5,-6.5,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
38,7,1,6,-6.5,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
39,8,1,1,-6.0,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
39,8,1,2,-6.0,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
39,8,1,3,-6.0,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
39,8,1,4,-6.0,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
39,8,1,5,-6.0,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
39,8,1,6,-6.0,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
40,9,1,1,-5.5,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
40,9,1,2,-5.5,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
40,9,1,3,-5.5,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
40,9,1,4,-5.5,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
40,9,1,5,-5.5,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
40,9,1,6,-5.5,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
41,10,1,1,-5.0,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
41,10,1,2,-5.0,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
41,10,1,3,-5.0,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
41,10,1,4,-5.0,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
41,10,1,5,-5.0,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
41,10,1,6,-5.0,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
42,11,1,1,-4.5,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
42,11,1,2,-4.5,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
42,11,1,3,-4.5,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
42,11,1,4,-4.5,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
42,11,1,5,-4.5,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
42,11,1,6,-4.5,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
43,12,1,1,-4.0,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
43,12,1,2,-4.0,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
43,12,1,3,-4.0,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
43,12,1,4,-4.0,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
43,12,1,5,-4.0,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
43,12,1,6,-4.0,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
44,13,1,1,-3.5,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
44,13,1,2,-3.5,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
44,13,1,3,-3.5,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
44,13,1,4,-3.5,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
44,13,1,5,-3.5,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
44,13,1,6,-3.5,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
45,14,1,1,-3.0,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
45,14,1,2,-3.0,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
45,14,1,3,-3.0,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
45,14,1,4,-3.0,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
45,14,1,5,-3.0,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
45,14,1,6,-3.0,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
46,15,1,1,-2.5,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
46,15,1,2,-2.5,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
46,15,1,3,-2.5,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
46,15,1,4,-2.5,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
46,15,1,5,-2.5,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
46,15,1,6,-2.5,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
47,16,1,1,-2.0,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
47,16,1,2,-2.0,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
47,16,1,3,-2.0,36.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
47,16,1,4,-2.0,36.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
47,16,1,5,-2.0,36.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
47,16,1,6,-2.0,36.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
48,17,1,1,-1.5,36.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
48,17,1,2,-1.5,36.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
